sample_id	round	cage	mouse	day	treatment	diet	mouse_id	new_samp_id	analysis_type	true_false	paper_id
5_10_4_-1	5	10	4	-1	control	HFD	5_10_4	5_10_4_-1	metab	0	NA
5_10_5_-1	5	10	5	-1	control	HFD	5_10_5	5_10_5_-1	16s	1	NA
5_10_5_-1	5	10	5	-1	control	HFD	5_10_5	5_10_5_-1	metag_mapping	0	NA
5_10_5_-1	5	10	5	-1	control	HFD	5_10_5	5_10_5_-1	metag_db	0	NA
5_10_5_-1	5	10	5	-1	control	HFD	5_10_5	5_10_5_-1	metat	0	NA
5_10_5_-1	5	10	5	-1	control	HFD	5_10_5	5_10_5_-1	metab	0	NA
5_1_1_10	5	1	1	10	control	chow	5_1_1	5_1_1_10	16s	1	NA
5_1_1_10	5	1	1	10	control	chow	5_1_1	5_1_1_10	metag_mapping	0	NA
5_1_1_10	5	1	1	10	control	chow	5_1_1	5_1_1_10	metag_db	0	NA
5_1_1_10	5	1	1	10	control	chow	5_1_1	5_1_1_10	metat	0	NA
5_1_1_10	5	1	1	10	control	chow	5_1_1	5_1_1_10	metab	0	NA
5_1_2_10	5	1	2	10	control	chow	5_1_2	5_1_2_10	16s	1	NA
5_1_2_10	5	1	2	10	control	chow	5_1_2	5_1_2_10	metag_mapping	0	NA
5_1_2_10	5	1	2	10	control	chow	5_1_2	5_1_2_10	metag_db	0	NA
5_1_2_10	5	1	2	10	control	chow	5_1_2	5_1_2_10	metat	0	NA
5_1_2_10	5	1	2	10	control	chow	5_1_2	5_1_2_10	metab	0	NA
5_1_3_10	5	1	3	10	control	chow	5_1_3	5_1_3_10	16s	1	NA
5_1_3_10	5	1	3	10	control	chow	5_1_3	5_1_3_10	metag_mapping	0	NA
5_1_3_10	5	1	3	10	control	chow	5_1_3	5_1_3_10	metag_db	0	NA
5_1_3_10	5	1	3	10	control	chow	5_1_3	5_1_3_10	metat	0	NA
5_1_3_10	5	1	3	10	control	chow	5_1_3	5_1_3_10	metab	0	NA
5_1_4_10	5	1	4	10	control	chow	5_1_4	5_1_4_10	16s	1	NA
5_1_4_10	5	1	4	10	control	chow	5_1_4	5_1_4_10	metag_mapping	0	NA
5_1_4_10	5	1	4	10	control	chow	5_1_4	5_1_4_10	metag_db	0	NA
5_1_4_10	5	1	4	10	control	chow	5_1_4	5_1_4_10	metat	0	NA
5_1_4_10	5	1	4	10	control	chow	5_1_4	5_1_4_10	metab	0	NA
5_1_5_10	5	1	5	10	control	chow	5_1_5	5_1_5_10	16s	1	NA
5_1_5_10	5	1	5	10	control	chow	5_1_5	5_1_5_10	metag_mapping	0	NA
5_1_5_10	5	1	5	10	control	chow	5_1_5	5_1_5_10	metag_db	0	NA
5_1_5_10	5	1	5	10	control	chow	5_1_5	5_1_5_10	metat	0	NA
5_1_5_10	5	1	5	10	control	chow	5_1_5	5_1_5_10	metab	0	NA
5_10_1_10	5	10	1	10	control	HFD	5_10_1	5_10_1_10	16s	1	NA
5_10_1_10	5	10	1	10	control	HFD	5_10_1	5_10_1_10	metag_mapping	0	NA
5_10_1_10	5	10	1	10	control	HFD	5_10_1	5_10_1_10	metag_db	0	NA
5_10_1_10	5	10	1	10	control	HFD	5_10_1	5_10_1_10	metat	0	NA
5_10_1_10	5	10	1	10	control	HFD	5_10_1	5_10_1_10	metab	0	NA
5_10_2_10	5	10	2	10	control	HFD	5_10_2	5_10_2_10	16s	1	U8
5_10_2_10	5	10	2	10	control	HFD	5_10_2	5_10_2_10	metag_mapping	0	U8
5_10_2_10	5	10	2	10	control	HFD	5_10_2	5_10_2_10	metag_db	0	U8
5_10_2_10	5	10	2	10	control	HFD	5_10_2	5_10_2_10	metat	0	U8
5_10_2_10	5	10	2	10	control	HFD	5_10_2	5_10_2_10	metab	0	U8
5_10_3_10	5	10	3	10	control	HFD	5_10_3	5_10_3_10	16s	1	NA
5_10_3_10	5	10	3	10	control	HFD	5_10_3	5_10_3_10	metag_mapping	0	NA
5_10_3_10	5	10	3	10	control	HFD	5_10_3	5_10_3_10	metag_db	0	NA
5_10_3_10	5	10	3	10	control	HFD	5_10_3	5_10_3_10	metat	0	NA
5_10_3_10	5	10	3	10	control	HFD	5_10_3	5_10_3_10	metab	0	NA
5_10_4_10	5	10	4	10	control	HFD	5_10_4	5_10_4_10	16s	1	NA
5_10_4_10	5	10	4	10	control	HFD	5_10_4	5_10_4_10	metag_mapping	0	NA
5_10_4_10	5	10	4	10	control	HFD	5_10_4	5_10_4_10	metag_db	0	NA
5_10_4_10	5	10	4	10	control	HFD	5_10_4	5_10_4_10	metat	0	NA
5_10_4_10	5	10	4	10	control	HFD	5_10_4	5_10_4_10	metab	0	NA
5_10_5_10	5	10	5	10	control	HFD	5_10_5	5_10_5_10	16s	1	NA
5_10_5_10	5	10	5	10	control	HFD	5_10_5	5_10_5_10	metag_mapping	0	NA
5_10_5_10	5	10	5	10	control	HFD	5_10_5	5_10_5_10	metag_db	0	NA
5_10_5_10	5	10	5	10	control	HFD	5_10_5	5_10_5_10	metat	0	NA
5_10_5_10	5	10	5	10	control	HFD	5_10_5	5_10_5_10	metab	0	NA
5_1_1_11	5	1	1	11	control	chow	5_1_1	5_1_1_11	16s	1	NA
5_1_1_11	5	1	1	11	control	chow	5_1_1	5_1_1_11	metag_mapping	0	NA
5_1_1_11	5	1	1	11	control	chow	5_1_1	5_1_1_11	metag_db	0	NA
5_1_1_11	5	1	1	11	control	chow	5_1_1	5_1_1_11	metat	0	NA
5_1_1_11	5	1	1	11	control	chow	5_1_1	5_1_1_11	metab	0	NA
5_1_2_11	5	1	2	11	control	chow	5_1_2	5_1_2_11	16s	1	NA
5_1_2_11	5	1	2	11	control	chow	5_1_2	5_1_2_11	metag_mapping	0	NA
5_1_2_11	5	1	2	11	control	chow	5_1_2	5_1_2_11	metag_db	0	NA
5_1_2_11	5	1	2	11	control	chow	5_1_2	5_1_2_11	metat	0	NA
5_1_2_11	5	1	2	11	control	chow	5_1_2	5_1_2_11	metab	0	NA
5_1_3_11	5	1	3	11	control	chow	5_1_3	5_1_3_11	16s	1	NA
5_1_3_11	5	1	3	11	control	chow	5_1_3	5_1_3_11	metag_mapping	0	NA
5_1_3_11	5	1	3	11	control	chow	5_1_3	5_1_3_11	metag_db	0	NA
5_1_3_11	5	1	3	11	control	chow	5_1_3	5_1_3_11	metat	0	NA
5_1_3_11	5	1	3	11	control	chow	5_1_3	5_1_3_11	metab	0	NA
5_1_4_11	5	1	4	11	control	chow	5_1_4	5_1_4_11	16s	1	NA
5_1_4_11	5	1	4	11	control	chow	5_1_4	5_1_4_11	metag_mapping	0	NA
5_1_4_11	5	1	4	11	control	chow	5_1_4	5_1_4_11	metag_db	0	NA
5_1_4_11	5	1	4	11	control	chow	5_1_4	5_1_4_11	metat	0	NA
5_1_4_11	5	1	4	11	control	chow	5_1_4	5_1_4_11	metab	0	NA
5_1_5_11	5	1	5	11	control	chow	5_1_5	5_1_5_11	16s	1	NA
5_1_5_11	5	1	5	11	control	chow	5_1_5	5_1_5_11	metag_mapping	0	NA
5_1_5_11	5	1	5	11	control	chow	5_1_5	5_1_5_11	metag_db	0	NA
5_1_5_11	5	1	5	11	control	chow	5_1_5	5_1_5_11	metat	0	NA
5_1_5_11	5	1	5	11	control	chow	5_1_5	5_1_5_11	metab	0	NA
5_10_1_11	5	10	1	11	control	HFD	5_10_1	5_10_1_11	16s	1	NA
5_10_1_11	5	10	1	11	control	HFD	5_10_1	5_10_1_11	metag_mapping	0	NA
5_10_1_11	5	10	1	11	control	HFD	5_10_1	5_10_1_11	metag_db	0	NA
5_10_1_11	5	10	1	11	control	HFD	5_10_1	5_10_1_11	metat	0	NA
5_10_1_11	5	10	1	11	control	HFD	5_10_1	5_10_1_11	metab	0	NA
5_10_2_11	5	10	2	11	control	HFD	5_10_2	5_10_2_11	16s	1	U8
5_10_2_11	5	10	2	11	control	HFD	5_10_2	5_10_2_11	metag_mapping	0	U8
5_10_2_11	5	10	2	11	control	HFD	5_10_2	5_10_2_11	metag_db	0	U8
5_10_2_11	5	10	2	11	control	HFD	5_10_2	5_10_2_11	metat	0	U8
5_10_2_11	5	10	2	11	control	HFD	5_10_2	5_10_2_11	metab	0	U8
5_10_3_11	5	10	3	11	control	HFD	5_10_3	5_10_3_11	16s	1	NA
5_10_3_11	5	10	3	11	control	HFD	5_10_3	5_10_3_11	metag_mapping	0	NA
5_10_3_11	5	10	3	11	control	HFD	5_10_3	5_10_3_11	metag_db	0	NA
5_10_3_11	5	10	3	11	control	HFD	5_10_3	5_10_3_11	metat	0	NA
5_10_3_11	5	10	3	11	control	HFD	5_10_3	5_10_3_11	metab	0	NA
5_10_4_11	5	10	4	11	control	HFD	5_10_4	5_10_4_11	16s	1	NA
5_10_4_11	5	10	4	11	control	HFD	5_10_4	5_10_4_11	metag_mapping	0	NA
5_10_4_11	5	10	4	11	control	HFD	5_10_4	5_10_4_11	metag_db	0	NA
5_10_4_11	5	10	4	11	control	HFD	5_10_4	5_10_4_11	metat	0	NA
5_10_4_11	5	10	4	11	control	HFD	5_10_4	5_10_4_11	metab	0	NA
5_10_5_11	5	10	5	11	control	HFD	5_10_5	5_10_5_11	16s	1	NA
5_10_5_11	5	10	5	11	control	HFD	5_10_5	5_10_5_11	metag_mapping	0	NA
5_10_5_11	5	10	5	11	control	HFD	5_10_5	5_10_5_11	metag_db	0	NA
5_10_5_11	5	10	5	11	control	HFD	5_10_5	5_10_5_11	metat	0	NA
5_10_5_11	5	10	5	11	control	HFD	5_10_5	5_10_5_11	metab	0	NA
5_1_1_12	5	1	1	12	control	chow	5_1_1	5_1_1_12	16s	1	NA
5_1_1_12	5	1	1	12	control	chow	5_1_1	5_1_1_12	metag_mapping	0	NA
5_1_1_12	5	1	1	12	control	chow	5_1_1	5_1_1_12	metag_db	0	NA
5_1_1_12	5	1	1	12	control	chow	5_1_1	5_1_1_12	metat	0	NA
5_1_1_12	5	1	1	12	control	chow	5_1_1	5_1_1_12	metab	0	NA
5_1_2_12	5	1	2	12	control	chow	5_1_2	5_1_2_12	16s	1	NA
5_1_2_12	5	1	2	12	control	chow	5_1_2	5_1_2_12	metag_mapping	0	NA
5_1_2_12	5	1	2	12	control	chow	5_1_2	5_1_2_12	metag_db	0	NA
5_1_2_12	5	1	2	12	control	chow	5_1_2	5_1_2_12	metat	0	NA
5_1_2_12	5	1	2	12	control	chow	5_1_2	5_1_2_12	metab	0	NA
5_1_3_12	5	1	3	12	control	chow	5_1_3	5_1_3_12	16s	1	NA
5_1_3_12	5	1	3	12	control	chow	5_1_3	5_1_3_12	metag_mapping	0	NA
5_1_3_12	5	1	3	12	control	chow	5_1_3	5_1_3_12	metag_db	0	NA
5_1_3_12	5	1	3	12	control	chow	5_1_3	5_1_3_12	metat	0	NA
5_1_3_12	5	1	3	12	control	chow	5_1_3	5_1_3_12	metab	0	NA
5_1_4_12	5	1	4	12	control	chow	5_1_4	5_1_4_12	16s	1	NA
5_1_4_12	5	1	4	12	control	chow	5_1_4	5_1_4_12	metag_mapping	0	NA
5_1_4_12	5	1	4	12	control	chow	5_1_4	5_1_4_12	metag_db	0	NA
5_1_4_12	5	1	4	12	control	chow	5_1_4	5_1_4_12	metat	0	NA
5_1_4_12	5	1	4	12	control	chow	5_1_4	5_1_4_12	metab	0	NA
5_1_5_12	5	1	5	12	control	chow	5_1_5	5_1_5_12	16s	1	NA
5_1_5_12	5	1	5	12	control	chow	5_1_5	5_1_5_12	metag_mapping	0	NA
5_1_5_12	5	1	5	12	control	chow	5_1_5	5_1_5_12	metag_db	0	NA
5_1_5_12	5	1	5	12	control	chow	5_1_5	5_1_5_12	metat	0	NA
5_1_5_12	5	1	5	12	control	chow	5_1_5	5_1_5_12	metab	0	NA
5_10_1_12	5	10	1	12	control	HFD	5_10_1	5_10_1_12	16s	1	NA
5_10_1_12	5	10	1	12	control	HFD	5_10_1	5_10_1_12	metag_mapping	0	NA
5_10_1_12	5	10	1	12	control	HFD	5_10_1	5_10_1_12	metag_db	0	NA
5_10_1_12	5	10	1	12	control	HFD	5_10_1	5_10_1_12	metat	0	NA
5_10_1_12	5	10	1	12	control	HFD	5_10_1	5_10_1_12	metab	0	NA
5_10_2_12	5	10	2	12	control	HFD	5_10_2	5_10_2_12	16s	1	U8
5_10_2_12	5	10	2	12	control	HFD	5_10_2	5_10_2_12	metag_mapping	0	U8
5_10_2_12	5	10	2	12	control	HFD	5_10_2	5_10_2_12	metag_db	0	U8
5_10_2_12	5	10	2	12	control	HFD	5_10_2	5_10_2_12	metat	0	U8
5_10_2_12	5	10	2	12	control	HFD	5_10_2	5_10_2_12	metab	0	U8
5_10_3_12	5	10	3	12	control	HFD	5_10_3	5_10_3_12	16s	1	NA
5_10_3_12	5	10	3	12	control	HFD	5_10_3	5_10_3_12	metag_mapping	0	NA
5_10_3_12	5	10	3	12	control	HFD	5_10_3	5_10_3_12	metag_db	0	NA
5_10_3_12	5	10	3	12	control	HFD	5_10_3	5_10_3_12	metat	0	NA
5_10_3_12	5	10	3	12	control	HFD	5_10_3	5_10_3_12	metab	0	NA
5_10_4_12	5	10	4	12	control	HFD	5_10_4	5_10_4_12	16s	1	NA
5_10_4_12	5	10	4	12	control	HFD	5_10_4	5_10_4_12	metag_mapping	0	NA
5_10_4_12	5	10	4	12	control	HFD	5_10_4	5_10_4_12	metag_db	0	NA
5_10_4_12	5	10	4	12	control	HFD	5_10_4	5_10_4_12	metat	0	NA
5_10_4_12	5	10	4	12	control	HFD	5_10_4	5_10_4_12	metab	0	NA
5_10_5_12	5	10	5	12	control	HFD	5_10_5	5_10_5_12	16s	1	NA
5_10_5_12	5	10	5	12	control	HFD	5_10_5	5_10_5_12	metag_mapping	0	NA
5_10_5_12	5	10	5	12	control	HFD	5_10_5	5_10_5_12	metag_db	0	NA
5_10_5_12	5	10	5	12	control	HFD	5_10_5	5_10_5_12	metat	0	NA
5_10_5_12	5	10	5	12	control	HFD	5_10_5	5_10_5_12	metab	0	NA
32-(11)-S-F-KX	3	X	32	11	salmonella	chow	3_X_32	3_X_32_11	16s	1	I7
32-(11)-S-F-KX	3	X	32	11	salmonella	chow	3_X_32	3_X_32_11	metag_mapping	0	I7
32-(11)-S-F-KX	3	X	32	11	salmonella	chow	3_X_32	3_X_32_11	metag_db	0	I7
32-(11)-S-F-KX	3	X	32	11	salmonella	chow	3_X_32	3_X_32_11	metat	1	I7
32-(11)-S-F-KX	3	X	32	11	salmonella	chow	3_X_32	3_X_32_11	metab	0	I7
32-(12)-S-F-MV	3	X	32	12	salmonella	chow	3_X_32	3_X_32_12	16s	1	I7
32-(12)-S-F-MV	3	X	32	12	salmonella	chow	3_X_32	3_X_32_12	metag_mapping	0	I7
32-(12)-S-F-MV	3	X	32	12	salmonella	chow	3_X_32	3_X_32_12	metag_db	0	I7
32-(12)-S-F-MV	3	X	32	12	salmonella	chow	3_X_32	3_X_32_12	metat	0	I7
32-(12)-S-F-MV	3	X	32	12	salmonella	chow	3_X_32	3_X_32_12	metab	1	I7
5_10_2_1	5	10	2	1	control	HFD	5_10_2	5_10_2_1	16s	1	U8
5_10_2_1	5	10	2	1	control	HFD	5_10_2	5_10_2_1	metag_mapping	0	U8
5_10_2_1	5	10	2	1	control	HFD	5_10_2	5_10_2_1	metag_db	1	U8
5_10_2_1	5	10	2	1	control	HFD	5_10_2	5_10_2_1	metat	0	U8
5_10_2_1	5	10	2	1	control	HFD	5_10_2	5_10_2_1	metab	0	U8
5_14_2_1	5	14	2	1	salmonella	HFD	5_14_2	5_14_2_1	16s	1	I8
5_14_2_1	5	14	2	1	salmonella	HFD	5_14_2	5_14_2_1	metag_mapping	0	I8
5_14_2_1	5	14	2	1	salmonella	HFD	5_14_2	5_14_2_1	metag_db	1	I8
5_14_2_1	5	14	2	1	salmonella	HFD	5_14_2	5_14_2_1	metat	0	I8
5_14_2_1	5	14	2	1	salmonella	HFD	5_14_2	5_14_2_1	metab	0	I8
5_10_2_5	5	10	2	5	control	HFD	5_10_2	5_10_2_5	16s	1	U8
5_10_2_5	5	10	2	5	control	HFD	5_10_2	5_10_2_5	metag_mapping	0	U8
5_10_2_5	5	10	2	5	control	HFD	5_10_2	5_10_2_5	metag_db	1	U8
5_10_2_5	5	10	2	5	control	HFD	5_10_2	5_10_2_5	metat	0	U8
5_10_2_5	5	10	2	5	control	HFD	5_10_2	5_10_2_5	metab	0	U8
5_14_2_5	5	14	2	5	salmonella	HFD	5_14_2	5_14_2_5	16s	1	I8
5_14_2_5	5	14	2	5	salmonella	HFD	5_14_2	5_14_2_5	metag_mapping	0	I8
5_14_2_5	5	14	2	5	salmonella	HFD	5_14_2	5_14_2_5	metag_db	1	I8
5_14_2_5	5	14	2	5	salmonella	HFD	5_14_2	5_14_2_5	metat	0	I8
5_14_2_5	5	14	2	5	salmonella	HFD	5_14_2	5_14_2_5	metab	0	I8
5_10_2_8	5	10	2	8	control	HFD	5_10_2	5_10_2_8	16s	1	U8
5_10_2_8	5	10	2	8	control	HFD	5_10_2	5_10_2_8	metag_mapping	0	U8
5_10_2_8	5	10	2	8	control	HFD	5_10_2	5_10_2_8	metag_db	1	U8
5_10_2_8	5	10	2	8	control	HFD	5_10_2	5_10_2_8	metat	0	U8
5_10_2_8	5	10	2	8	control	HFD	5_10_2	5_10_2_8	metab	0	U8
5_13_5_8	5	13	5	8	salmonella	HFD	5_13_5	5_13_5_8	16s	1	I10
5_13_5_8	5	13	5	8	salmonella	HFD	5_13_5	5_13_5_8	metag_mapping	1	I10
5_13_5_8	5	13	5	8	salmonella	HFD	5_13_5	5_13_5_8	metag_db	0	I10
5_13_5_8	5	13	5	8	salmonella	HFD	5_13_5	5_13_5_8	metat	0	I10
5_13_5_8	5	13	5	8	salmonella	HFD	5_13_5	5_13_5_8	metab	0	I10
5_14_2_8	5	14	2	8	salmonella	HFD	5_14_2	5_14_2_8	16s	1	I8
5_14_2_8	5	14	2	8	salmonella	HFD	5_14_2	5_14_2_8	metag_mapping	1	I8
5_14_2_8	5	14	2	8	salmonella	HFD	5_14_2	5_14_2_8	metag_db	0	I8
5_14_2_8	5	14	2	8	salmonella	HFD	5_14_2	5_14_2_8	metat	0	I8
5_14_2_8	5	14	2	8	salmonella	HFD	5_14_2	5_14_2_8	metab	0	I8
5_14_3_8	5	14	3	8	salmonella	HFD	5_14_3	5_14_3_8	16s	1	I11
5_14_3_8	5	14	3	8	salmonella	HFD	5_14_3	5_14_3_8	metag_mapping	1	I11
5_14_3_8	5	14	3	8	salmonella	HFD	5_14_3	5_14_3_8	metag_db	0	I11
5_14_3_8	5	14	3	8	salmonella	HFD	5_14_3	5_14_3_8	metat	0	I11
5_14_3_8	5	14	3	8	salmonella	HFD	5_14_3	5_14_3_8	metab	0	I11
5_14_4_8	5	14	4	8	salmonella	HFD	5_14_4	5_14_4_8	16s	1	I9
5_14_4_8	5	14	4	8	salmonella	HFD	5_14_4	5_14_4_8	metag_mapping	1	I9
5_14_4_8	5	14	4	8	salmonella	HFD	5_14_4	5_14_4_8	metag_db	1	I9
5_14_4_8	5	14	4	8	salmonella	HFD	5_14_4	5_14_4_8	metat	0	I9
5_14_4_8	5	14	4	8	salmonella	HFD	5_14_4	5_14_4_8	metab	0	I9
